risk_id,country_id,year,growth_category,inflation_risk,unemployment_risk
651,2006_BRA,2006,Moderate,Low,High
652,2007_BRA,2007,High,Low,Medium
653,2008_BRA,2008,Moderate,Medium,High
654,2009_BRA,2009,Negative,Low,High
655,2010_BRA,2010,High,Medium,Medium
656,2011_BRA,2011,Moderate,Medium,High
657,2012_BRA,2012,Low,Medium,High
658,2013_BRA,2013,Moderate,Medium,Medium
659,2014_BRA,2014,Low,Medium,High
660,2015_BRA,2015,Negative,Medium,High
661,2016_BRA,2016,Negative,Medium,High
662,2017_BRA,2017,Low,Low,High
663,2018_BRA,2018,Low,Low,High
664,2019_BRA,2019,Low,Low,High
665,2020_BRA,2020,Negative,Low,High
666,2021_BRA,2021,Moderate,Medium,Medium
667,2022_BRA,2022,Moderate,Medium,High
668,2023_BRA,2023,Moderate,Low,High
669,2024_BRA,2024,Moderate,Low,Medium
670,2000_BRN,2000,Moderate,Low,Medium
671,2001_BRN,2001,Low,Low,High
672,2002_BRN,2002,Moderate,Low,Medium
673,2003_BRN,2003,Moderate,Low,High
674,2004_BRN,2004,Low,Low,High
675,2005_BRN,2005,Negative,Low,High
676,2006_BRN,2006,Moderate,Low,Medium
677,2007_BRN,2007,Negative,Low,High
678,2008_BRN,2008,Negative,Low,High
679,2009_BRN,2009,Negative,Low,High
680,2010_BRN,2010,Low,Low,High
681,2011_BRN,2011,Moderate,Low,Medium
682,2012_BRN,2012,Low,Low,High
683,2013_BRN,2013,Negative,Low,High
684,2014_BRN,2014,Negative,Low,High
685,2015_BRN,2015,Negative,Low,High
686,2016_BRN,2016,Negative,Low,High
687,2017_BRN,2017,Low,Low,High
688,2018_BRN,2018,Low,Low,High
689,2019_BRN,2019,Moderate,Low,High
690,2020_BRN,2020,Low,Low,High
691,2021_BRN,2021,Negative,Low,High
692,2022_BRN,2022,Negative,Low,High
693,2023_BRN,2023,Low,Low,High
694,2024_BRN,2024,Moderate,Low,High
695,2000_BGR,2000,Moderate,High,Medium
696,2001_BGR,2001,Moderate,Medium,High
697,2002_BGR,2002,Moderate,Medium,Medium
698,2003_BGR,2003,Moderate,Low,High
699,2004_BGR,2004,High,Medium,Medium
700,2005_BGR,2005,High,Medium,Medium
701,2006_BGR,2006,High,Medium,Medium
702,2007_BGR,2007,High,Medium,Medium
703,2008_BGR,2008,High,High,Medium
704,2009_BGR,2009,Negative,Low,High
705,2010_BGR,2010,Low,Low,High
706,2011_BGR,2011,Low,Low,High
707,2012_BGR,2012,Low,Low,High
708,2013_BGR,2013,Negative,Low,High
709,2014_BGR,2014,Low,Low,High
710,2015_BGR,2015,Moderate,Low,Medium
711,2016_BGR,2016,Moderate,Low,Medium
712,2017_BGR,2017,Low,Low,Medium
713,2018_BGR,2018,Low,Low,Medium
714,2019_BGR,2019,Moderate,Low,Medium
715,2020_BGR,2020,Negative,Low,High
716,2021_BGR,2021,High,Low,Medium
717,2022_BGR,2022,Moderate,High,Medium
718,2023_BGR,2023,Low,Medium,High
719,2024_BGR,2024,Moderate,Low,Medium
720,2000_BFA,2000,Low,Low,High
721,2001_BFA,2001,High,Medium,Medium
722,2002_BFA,2002,Moderate,Low,High
723,2003_BFA,2003,High,Low,Medium
724,2004_BFA,2004,Moderate,Low,High
725,2005_BFA,2005,High,Medium,Medium
726,2006_BFA,2006,High,Low,Medium
727,2007_BFA,2007,Moderate,Low,Medium
728,2008_BFA,2008,Moderate,High,High
729,2009_BFA,2009,Low,Low,Medium
730,2010_BFA,2010,High,Low,Medium
731,2011_BFA,2011,High,Low,Medium
732,2012_BFA,2012,High,Low,Medium
733,2013_BFA,2013,Moderate,Low,High
734,2014_BFA,2014,Moderate,Low,Medium
735,2015_BFA,2015,Moderate,Low,Medium
736,2016_BFA,2016,Moderate,Low,Medium
737,2017_BFA,2017,High,Low,High
738,2018_BFA,2018,High,Low,High
739,2019_BFA,2019,Moderate,Low,Medium
740,2020_BFA,2020,Low,Low,High
741,2021_BFA,2021,High,Low,Medium
742,2022_BFA,2022,Low,High,Medium
743,2023_BFA,2023,Moderate,Low,High
744,2024_BFA,2024,Moderate,Low,High
745,2000_BDI,2000,Negative,High,High
746,2001_BDI,2001,Low,Medium,Medium
747,2002_BDI,2002,Moderate,Low,High
748,2003_BDI,2003,Negative,High,High
749,2004_BDI,2004,Moderate,Medium,High
750,2005_BDI,2005,Low,High,Medium
751,2006_BDI,2006,Moderate,Low,Medium
752,2007_BDI,2007,Moderate,Medium,High
753,2008_BDI,2008,Moderate,High,Medium
754,2009_BDI,2009,Moderate,High,High
755,2010_BDI,2010,Moderate,Medium,Medium
756,2011_BDI,2011,Moderate,Medium,High
757,2012_BDI,2012,Moderate,High,Medium
758,2013_BDI,2013,Moderate,Medium,High
759,2014_BDI,2014,Moderate,Low,Medium
760,2015_BDI,2015,Negative,Medium,High
761,2016_BDI,2016,Moderate,Medium,Medium
762,2017_BDI,2017,Moderate,High,High
763,2018_BDI,2018,Moderate,Low,Medium
764,2019_BDI,2019,Moderate,Low,High
765,2020_BDI,2020,Low,Medium,High
766,2021_BDI,2021,Moderate,Medium,High
767,2022_BDI,2022,Low,High,Medium
768,2023_BDI,2023,Moderate,High,High
769,2024_BDI,2024,Moderate,High,High
770,2000_CPV,2000,High,Low,Low
771,2001_CPV,2001,Low,Low,High
772,2002_CPV,2002,Moderate,Low,High
773,2003_CPV,2003,Moderate,Low,Medium
774,2004_CPV,2004,High,Low,Medium
775,2005_CPV,2005,High,Low,Medium
776,2006_CPV,2006,High,Medium,Medium
777,2007_CPV,2007,High,Low,Medium
778,2008_CPV,2008,High,Medium,Medium
779,2009_CPV,2009,Negative,Low,High
780,2010_CPV,2010,Low,Low,High
781,2011_CPV,2011,Moderate,Low,Medium
782,2012_CPV,2012,Low,Low,High
783,2013_CPV,2013,Low,Low,High
784,2014_CPV,2014,Low,Low,High
785,2015_CPV,2015,Low,Low,High
786,2016_CPV,2016,Moderate,Low,Medium
787,2017_CPV,2017,Moderate,Low,High
788,2018_CPV,2018,Moderate,Low,High
789,2019_CPV,2019,High,Low,High
790,2020_CPV,2020,Negative,Low,High
791,2021_CPV,2021,High,Low,High
792,2022_CPV,2022,High,Medium,Low
793,2023_CPV,2023,Moderate,Low,Medium
794,2024_CPV,2024,High,Low,Medium
795,2000_KHM,2000,High,Low,Medium
796,2001_KHM,2001,High,Low,Medium
797,2002_KHM,2002,High,Low,High
798,2003_KHM,2003,High,Low,Medium
799,2004_KHM,2004,High,Low,Medium
800,2005_KHM,2005,High,Medium,Medium
801,2006_KHM,2006,High,Medium,Medium
802,2007_KHM,2007,High,Medium,Medium
803,2008_KHM,2008,High,High,Medium
804,2009_KHM,2009,Moderate,Low,Medium
805,2010_KHM,2010,Moderate,Low,Medium
806,2011_KHM,2011,High,Medium,Medium
807,2012_KHM,2012,High,Low,Medium
808,2013_KHM,2013,High,Low,Medium
809,2014_KHM,2014,High,Low,Medium
810,2015_KHM,2015,High,Low,Medium
811,2016_KHM,2016,High,Low,Medium
812,2017_KHM,2017,High,Low,Medium
813,2018_KHM,2018,High,Low,Medium
814,2019_KHM,2019,High,Low,Medium
815,2020_KHM,2020,Negative,Low,High
816,2021_KHM,2021,Moderate,Low,High
817,2022_KHM,2022,Moderate,Medium,Medium
818,2023_KHM,2023,Moderate,Low,Medium
819,2024_KHM,2024,Moderate,Low,Medium
820,2000_CMR,2000,Moderate,Low,High
821,2001_CMR,2001,Moderate,Low,High
822,2002_CMR,2002,Moderate,Low,Medium
823,2003_CMR,2003,Moderate,Low,Medium
824,2004_CMR,2004,High,Low,Medium
825,2005_CMR,2005,Low,Low,High
826,2006_CMR,2006,Moderate,Medium,High
827,2007_CMR,2007,Moderate,Low,High
828,2008_CMR,2008,Low,Medium,High
829,2009_CMR,2009,Low,Low,High
830,2010_CMR,2010,Low,Low,Medium
831,2011_CMR,2011,Moderate,Low,Medium
832,2012_CMR,2012,Moderate,Low,High
833,2013_CMR,2013,Moderate,Low,Medium
834,2014_CMR,2014,Moderate,Low,High
835,2015_CMR,2015,Moderate,Low,High
836,2016_CMR,2016,Moderate,Low,High
837,2017_CMR,2017,Moderate,Low,High
838,2018_CMR,2018,Moderate,Low,Medium
839,2019_CMR,2019,Moderate,Low,Medium
840,2020_CMR,2020,Low,Low,High
841,2021_CMR,2021,Moderate,Low,Medium
842,2022_CMR,2022,Moderate,Medium,High
843,2023_CMR,2023,Moderate,Medium,High
844,2024_CMR,2024,Moderate,Low,High
845,2000_CAN,2000,Moderate,Low,High
846,2001_CAN,2001,Low,Low,Medium
847,2002_CAN,2002,Low,Low,High
848,2003_CAN,2003,Low,Low,High
849,2004_CAN,2004,Moderate,Low,High
850,2005_CAN,2005,Moderate,Low,Medium
851,2006_CAN,2006,Low,Low,High
852,2007_CAN,2007,Low,Low,Medium
853,2008_CAN,2008,Low,Low,High
854,2009_CAN,2009,Negative,Low,High
855,2010_CAN,2010,Moderate,Low,High
856,2011_CAN,2011,Moderate,Low,Medium
857,2012_CAN,2012,Low,Low,High
858,2013_CAN,2013,Low,Low,High
859,2014_CAN,2014,Low,Low,High
860,2015_CAN,2015,Low,Low,High
861,2016_CAN,2016,Low,Low,High
862,2017_CAN,2017,Moderate,Low,Medium
863,2018_CAN,2018,Low,Low,High
864,2019_CAN,2019,Low,Low,High
865,2020_CAN,2020,Negative,Low,High
866,2021_CAN,2021,Moderate,Low,Medium
867,2022_CAN,2022,Moderate,Medium,Medium
868,2023_CAN,2023,Low,Low,High
869,2024_CAN,2024,Low,Low,Medium
870,2007_CYM,2007,Moderate,High,High
871,2008_CYM,2008,Negative,High,High
872,2009_CYM,2009,Negative,High,High
873,2010_CYM,2010,Negative,Low,High
874,2011_CYM,2011,Low,Low,Medium
875,2012_CYM,2012,Low,Low,High
876,2013_CYM,2013,Low,Low,Medium
877,2014_CYM,2014,Low,Low,High
878,2015_CYM,2015,Low,Low,High
879,2016_CYM,2016,Moderate,Low,High
880,2017_CYM,2017,Moderate,High,Medium
881,2018_CYM,2018,Moderate,High,Medium
882,2019_CYM,2019,Moderate,High,High
883,2020_CYM,2020,Negative,High,High
884,2021_CYM,2021,Moderate,High,High
885,2022_CYM,2022,Moderate,High,Medium
886,2023_CYM,2023,Moderate,High,Medium
887,2000_CAF,2000,Negative,Low,High
888,2001_CAF,2001,Moderate,Low,High
889,2002_CAF,2002,Moderate,Low,High
890,2003_CAF,2003,Negative,Low,High
891,2004_CAF,2004,Moderate,Low,Medium
892,2005_CAF,2005,Low,Low,High
893,2006_CAF,2006,Moderate,Medium,High
894,2007_CAF,2007,Moderate,Low,Medium
895,2008_CAF,2008,Low,Medium,High
896,2009_CAF,2009,High,Low,Medium
897,2010_CAF,2010,Moderate,Low,High
898,2011_CAF,2011,Moderate,Low,Medium
899,2012_CAF,2012,Moderate,Medium,High
900,2013_CAF,2013,Negative,Medium,High
901,2014_CAF,2014,Low,High,High
902,2015_CAF,2015,Moderate,Low,High
903,2016_CAF,2016,Moderate,Low,High
904,2017_CAF,2017,Moderate,Low,High
905,2018_CAF,2018,Moderate,Low,High
906,2019_CAF,2019,Moderate,Low,High
907,2020_CAF,2020,Low,Low,Medium
908,2021_CAF,2021,Low,Low,High
909,2022_CAF,2022,Low,Medium,High
910,2023_CAF,2023,Low,Low,High
911,2024_CAF,2024,Low,Low,High
912,2000_TCD,2000,Negative,Low,High
913,2001_TCD,2001,High,High,Medium
914,2002_TCD,2002,High,Medium,Medium
915,2003_TCD,2003,High,Low,Low
916,2004_TCD,2004,High,Low,Low
917,2005_TCD,2005,High,Medium,Low
918,2006_TCD,2006,Negative,Medium,High
919,2007_TCD,2007,Moderate,Low,Medium
920,2008_TCD,2008,Moderate,High,Medium
921,2009_TCD,2009,Negative,Medium,High
922,2010_TCD,2010,High,Low,Low
923,2011_TCD,2011,Moderate,Low,Medium
924,2012_TCD,2012,High,Medium,Medium
925,2013_TCD,2013,Low,Low,Medium
926,2014_TCD,2014,Low,Low,High
927,2015_TCD,2015,Moderate,Low,Medium
928,2016_TCD,2016,Negative,Low,High
929,2017_TCD,2017,Negative,Low,High
930,2018_TCD,2018,Moderate,Low,Medium
931,2019_TCD,2019,Moderate,Low,High
932,2020_TCD,2020,Negative,Low,High
933,2021_TCD,2021,Low,Low,High
934,2022_TCD,2022,Moderate,Medium,Medium
935,2023_TCD,2023,Moderate,High,Medium
936,2024_TCD,2024,Moderate,Medium,Medium
937,2010_CHI,2010,Negative,High,High
938,2011_CHI,2011,Low,High,High
939,2012_CHI,2012,Negative,High,High
940,2013_CHI,2013,Low,High,High
941,2014_CHI,2014,Low,High,High
942,2015_CHI,2015,Low,High,High
943,2016_CHI,2016,Low,High,High
944,2017_CHI,2017,Low,High,High
945,2018_CHI,2018,Low,High,High
946,2019_CHI,2019,Low,High,High
947,2020_CHI,2020,Negative,High,High
948,2021_CHI,2021,High,High,Medium
949,2022_CHI,2022,Moderate,High,Medium
950,2023_CHI,2023,Moderate,High,Medium
951,2000_CHL,2000,Moderate,Low,Medium
952,2001_CHL,2001,Moderate,Low,Medium
953,2002_CHL,2002,Moderate,Low,High
954,2003_CHL,2003,Moderate,Low,Medium
955,2004_CHL,2004,High,Low,Medium
956,2005_CHL,2005,Moderate,Low,Medium
957,2006_CHL,2006,High,Low,High
958,2007_CHL,2007,Moderate,Low,Medium
959,2008_CHL,2008,Moderate,Medium,High
960,2009_CHL,2009,Negative,Low,High
961,2010_CHL,2010,Moderate,Low,Medium
962,2011_CHL,2011,High,Low,Medium
963,2012_CHL,2012,High,Low,High
964,2013_CHL,2013,Moderate,Low,High
965,2014_CHL,2014,Low,Low,Medium
966,2015_CHL,2015,Low,Low,Medium
967,2016_CHL,2016,Low,Low,High
968,2017_CHL,2017,Low,Low,High
969,2018_CHL,2018,Moderate,Low,Medium
970,2019_CHL,2019,Low,Low,High
971,2020_CHL,2020,Negative,Low,High
972,2021_CHL,2021,High,Low,Medium
973,2022_CHL,2022,Low,High,High
974,2023_CHL,2023,Low,Medium,High
975,2024_CHL,2024,Low,Low,High
976,2000_CHN,2000,High,Low,Medium
977,2001_CHN,2001,High,Low,Medium
978,2002_CHN,2002,High,Low,Medium
979,2003_CHN,2003,High,Low,Medium
980,2004_CHN,2004,High,Low,Medium
981,2005_CHN,2005,High,Low,Medium
982,2006_CHN,2006,High,Low,Low
983,2007_CHN,2007,High,Low,Low
984,2008_CHN,2008,High,Medium,Medium
985,2009_CHN,2009,High,Low,Medium
986,2010_CHN,2010,High,Low,Medium
987,2011_CHN,2011,High,Medium,Medium
988,2012_CHN,2012,High,Low,Medium
989,2013_CHN,2013,High,Low,Medium
990,2014_CHN,2014,High,Low,Medium
991,2015_CHN,2015,High,Low,Medium
992,2016_CHN,2016,High,Low,Medium
993,2017_CHN,2017,High,Low,Medium
994,2018_CHN,2018,High,Low,Medium
995,2019_CHN,2019,High,Low,Medium
996,2020_CHN,2020,Low,Low,High
997,2021_CHN,2021,High,Low,Medium
998,2022_CHN,2022,Moderate,Low,High
999,2023_CHN,2023,Moderate,Low,Medium
1000,2024_CHN,2024,Moderate,Low,Medium
1001,2000_COL,2000,Low,Medium,High
1002,2001_COL,2001,Low,Medium,High
1003,2002_COL,2002,Low,Medium,High
1004,2003_COL,2003,Moderate,Medium,Medium
1005,2004_COL,2004,Moderate,Medium,Medium
1006,2005_COL,2005,Moderate,Medium,Medium
1007,2006_COL,2006,High,Low,Medium
1008,2007_COL,2007,High,Medium,Medium
1009,2008_COL,2008,Moderate,Medium,Medium
1010,2009_COL,2009,Low,Low,High
1011,2010_COL,2010,Moderate,Low,High
1012,2011_COL,2011,High,Low,Medium
1013,2012_COL,2012,Moderate,Low,Medium
1014,2013_COL,2013,Moderate,Low,Medium
1015,2014_COL,2014,Moderate,Low,High
1016,2015_COL,2015,Low,Low,Medium
1017,2016_COL,2016,Low,Medium,Medium
1018,2017_COL,2017,Low,Low,High
1019,2018_COL,2018,Low,Low,High
1020,2019_COL,2019,Moderate,Low,Medium
1021,2020_COL,2020,Negative,Low,High
1022,2021_COL,2021,High,Low,Medium
1023,2022_COL,2022,High,High,Medium
1024,2023_COL,2023,Low,High,High
1025,2024_COL,2024,Low,Medium,High
1026,2000_COM,2000,Negative,High,High
1027,2001_COM,2001,Moderate,Medium,Medium
1028,2002_COM,2002,Moderate,Low,High
1029,2003_COM,2003,Low,Low,Medium
1030,2004_COM,2004,Moderate,Low,Medium
1031,2005_COM,2005,Moderate,Low,High
1032,2006_COM,2006,Negative,Low,High
1033,2007_COM,2007,Low,Low,High
1034,2008_COM,2008,Moderate,Low,Medium
1035,2009_COM,2009,Moderate,Low,Medium
1036,2010_COM,2010,Moderate,Low,High
1037,2011_COM,2011,Moderate,Low,High
1038,2012_COM,2012,Moderate,Medium,High
1039,2013_COM,2013,Moderate,Low,Medium
1040,2014_COM,2014,Low,Medium,Medium
1041,2015_COM,2015,Low,Low,High
1042,2016_COM,2016,Moderate,Low,High
1043,2017_COM,2017,Moderate,Low,Medium
1044,2018_COM,2018,Moderate,Low,High
1045,2019_COM,2019,Low,Low,High
1046,2020_COM,2020,Negative,Low,High
1047,2021_COM,2021,Low,Low,High
1048,2022_COM,2022,Low,High,High
1049,2023_COM,2023,Low,Medium,Medium
1050,2024_COM,2024,Moderate,Medium,High
1051,2000_COD,2000,Negative,High,High
1052,2001_COD,2001,Negative,High,High
1053,2002_COD,2002,Low,High,High
1054,2003_COD,2003,Moderate,High,High
1055,2004_COD,2004,High,Low,Medium
1056,2005_COD,2005,High,High,Medium
1057,2006_COD,2006,Moderate,High,Medium
1058,2007_COD,2007,High,High,Medium
1059,2008_COD,2008,High,High,Medium
1060,2009_COD,2009,Low,Low,High
1061,2010_COD,2010,High,Medium,Medium
1062,2011_COD,2011,High,High,Medium
1063,2012_COD,2012,High,Medium,Medium
1064,2013_COD,2013,High,Low,Medium
1065,2014_COD,2014,High,Low,Medium
1066,2015_COD,2015,High,Low,Medium
1067,2016_COD,2016,Low,Low,High
1068,2017_COD,2017,Moderate,High,Medium
1069,2018_COD,2018,High,High,Medium
1070,2019_COD,2019,Low,High,High
1071,2020_COD,2020,Low,High,High
1072,2021_COD,2021,High,High,Medium
1073,2022_COD,2022,High,High,Medium
1074,2023_COD,2023,High,High,Medium
1075,2024_COD,2024,High,High,Medium
1076,2000_COG,2000,High,Low,Medium
1077,2001_COG,2001,Moderate,Low,High
1078,2002_COG,2002,Moderate,Low,Medium
1079,2003_COG,2003,Low,Low,High
1080,2004_COG,2004,Moderate,Low,Medium
1081,2005_COG,2005,High,Low,Medium
1082,2006_COG,2006,High,Medium,Medium
1083,2007_COG,2007,Negative,Low,High
1084,2008_COG,2008,High,Low,Medium
1085,2009_COG,2009,High,Low,Medium
1086,2010_COG,2010,High,Low,Medium
1087,2011_COG,2011,Low,Low,High
1088,2012_COG,2012,High,Medium,Medium
1089,2013_COG,2013,Negative,Low,High
1090,2014_COG,2014,High,Low,Medium
1091,2015_COG,2015,Low,Low,High
1092,2016_COG,2016,Negative,Low,High
1093,2017_COG,2017,Negative,Low,High
1094,2018_COG,2018,Negative,Low,High
1095,2019_COG,2019,Low,Low,High
1096,2020_COG,2020,Negative,Low,High
1097,2021_COG,2021,Low,Low,High
1098,2022_COG,2022,Low,Low,High
1099,2023_COG,2023,Low,Low,High
1100,2024_COG,2024,Low,Low,High
1101,2000_CRI,2000,Moderate,High,High
1102,2001_CRI,2001,Moderate,High,Medium
1103,2002_CRI,2002,Moderate,Medium,Medium
1104,2003_CRI,2003,Moderate,Medium,High
1105,2004_CRI,2004,Moderate,High,Medium
1106,2005_CRI,2005,Moderate,High,High
1107,2006_CRI,2006,High,High,Medium
1108,2007_CRI,2007,High,Medium,Medium
1109,2008_CRI,2008,Moderate,High,Medium
1110,2009_CRI,2009,Negative,Medium,High
1111,2010_CRI,2010,Moderate,Medium,Medium
1112,2011_CRI,2011,Moderate,Low,Medium
1113,2012_CRI,2012,Moderate,Low,High
1114,2013_CRI,2013,Low,Medium,High
1115,2014_CRI,2014,Moderate,Low,Medium
1116,2015_CRI,2015,Moderate,Low,Medium
1117,2016_CRI,2016,Moderate,Low,Medium
1118,2017_CRI,2017,Moderate,Low,High
1119,2018_CRI,2018,Low,Low,High
1120,2019_CRI,2019,Low,Low,High
1121,2020_CRI,2020,Negative,Low,High
1122,2021_CRI,2021,High,Low,Medium
1123,2022_CRI,2022,Moderate,Medium,High
1124,2023_CRI,2023,Moderate,Low,Medium
1125,2024_CRI,2024,Moderate,Low,Medium
1126,2000_CIV,2000,Negative,Low,High
1127,2001_CIV,2001,Negative,Low,High
1128,2002_CIV,2002,Negative,Low,High
1129,2003_CIV,2003,Negative,Low,High
1130,2004_CIV,2004,Moderate,Low,High
1131,2005_CIV,2005,Low,Low,High
1132,2006_CIV,2006,Low,Low,Medium
1133,2007_CIV,2007,Low,Low,High
1134,2008_CIV,2008,Moderate,Medium,Medium
1135,2009_CIV,2009,Moderate,Low,High
1136,2010_CIV,2010,High,Low,Medium
1137,2011_CIV,2011,Negative,Low,High
1138,2012_CIV,2012,High,Low,Medium
1139,2013_CIV,2013,High,Low,Medium
1140,2014_CIV,2014,High,Low,Medium
1141,2015_CIV,2015,High,Low,Medium
1142,2016_CIV,2016,High,Low,Medium
1143,2017_CIV,2017,High,Low,Medium
1144,2018_CIV,2018,Moderate,Low,Medium
1145,2019_CIV,2019,High,Low,High
1146,2020_CIV,2020,Low,Low,High
1147,2021_CIV,2021,High,Low,Medium
1148,2022_CIV,2022,High,Medium,High
1149,2023_CIV,2023,High,Low,Medium
1150,2024_CIV,2024,High,Low,High
1151,2000_HRV,2000,Low,Low,High
1152,2001_HRV,2001,Moderate,Low,High
1153,2002_HRV,2002,Moderate,Low,Medium
1154,2003_HRV,2003,Moderate,Low,Medium
1155,2004_HRV,2004,Moderate,Low,Medium
1156,2005_HRV,2005,Moderate,Low,Medium
1157,2006_HRV,2006,Moderate,Low,High
1158,2007_HRV,2007,Moderate,Low,High
1159,2008_HRV,2008,Low,Medium,High
1160,2009_HRV,2009,Negative,Low,High
1161,2010_HRV,2010,Negative,Low,High
1162,2011_HRV,2011,Negative,Low,High
1163,2012_HRV,2012,Negative,Low,High
1164,2013_HRV,2013,Negative,Low,High
1165,2014_HRV,2014,Negative,Low,High
1166,2015_HRV,2015,Low,Low,High
1167,2016_HRV,2016,Moderate,Low,Medium
1168,2017_HRV,2017,Moderate,Low,Medium
1169,2018_HRV,2018,Low,Low,Medium
1170,2019_HRV,2019,Moderate,Low,High
1171,2020_HRV,2020,Negative,Low,High
1172,2021_HRV,2021,High,Low,Medium
1173,2022_HRV,2022,High,High,Medium
1174,2023_HRV,2023,Moderate,Medium,Medium
1175,2024_HRV,2024,Moderate,Low,High
1176,2000_CUB,2000,Moderate,High,Medium
1177,2001_CUB,2001,Moderate,High,Medium
1178,2002_CUB,2002,Low,High,Medium
1179,2003_CUB,2003,Moderate,High,High
1180,2004_CUB,2004,Moderate,High,High
1181,2005_CUB,2005,High,High,Medium
1182,2006_CUB,2006,High,High,Low
1183,2007_CUB,2007,High,High,Medium
1184,2008_CUB,2008,Moderate,High,Medium
1185,2009_CUB,2009,Low,High,High
1186,2010_CUB,2010,Low,High,High
1187,2011_CUB,2011,Low,High,Medium
1188,2012_CUB,2012,Moderate,High,High
1189,2013_CUB,2013,Low,High,High
1190,2014_CUB,2014,Low,High,High
1191,2015_CUB,2015,Moderate,High,High
1192,2016_CUB,2016,Low,High,High
1193,2017_CUB,2017,Low,High,Medium
1194,2018_CUB,2018,Low,High,High
1195,2019_CUB,2019,Negative,High,High
1196,2020_CUB,2020,Negative,High,High
1197,2021_CUB,2021,Low,High,High
1198,2022_CUB,2022,Low,High,High
1199,2023_CUB,2023,Negative,High,High
1200,2024_CUB,2024,Negative,High,High
1201,2001_CUW,2001,Negative,Low,High
1202,2002_CUW,2002,Low,Low,High
1203,2003_CUW,2003,Low,Low,High
1204,2004_CUW,2004,Low,Low,High
1205,2005_CUW,2005,Low,Low,High
1206,2006_CUW,2006,Low,Low,High
1207,2007_CUW,2007,Low,Low,Medium
1208,2008_CUW,2008,Low,Medium,High
1209,2009_CUW,2009,Negative,Low,High
1210,2010_CUW,2010,Low,Low,High
1211,2011_CUW,2011,Low,Low,High
1212,2012_CUW,2012,Negative,Low,High
1213,2013_CUW,2013,Negative,Low,High
1214,2014_CUW,2014,Negative,Low,High
1215,2015_CUW,2015,Low,Low,High
1216,2016_CUW,2016,Negative,Low,High
1217,2017_CUW,2017,Negative,Low,High
1218,2018_CUW,2018,Negative,Low,High
1219,2019_CUW,2019,Negative,Low,High
1220,2020_CUW,2020,Negative,High,High
1221,2021_CUW,2021,Moderate,High,High
1222,2022_CUW,2022,High,High,Medium
1223,2023_CUW,2023,Moderate,High,High
1224,2024_CUW,2024,Moderate,High,Medium
1225,2000_CYP,2000,Moderate,Low,Medium
1226,2001_CYP,2001,Moderate,Low,Medium
1227,2002_CYP,2002,Moderate,Low,High
1228,2003_CYP,2003,Low,Low,Medium
1229,2004_CYP,2004,Moderate,Low,Medium
1230,2005_CYP,2005,Moderate,Low,High
1231,2006_CYP,2006,Moderate,Low,High
1232,2007_CYP,2007,Moderate,Low,Medium
1233,2008_CYP,2008,Moderate,Low,Medium
