record_id,country_id,year,gdp_growth_percent,inflation_percent,unemployment_rate_percent,gdp_total_usd,gdp_per_capita,population
318,2023_AZE,2023,1.354477491,8.785430498,10.69,4.61576E+12,36362.93,126935868
319,2024_AZE,2024,4.07140205,2.212171889,11.69,4.80369E+12,37071.74,129578107
320,2000_BHS,2000,4.148419308,1.606329417,11.67,5.52014E+11,6131.15,90034346
321,2001_BHS,2001,2.626009827,2.044989775,8.96,5.6651E+11,6155.52,92032852
322,2002_BHS,2002,2.704956247,2.173577925,11.48,5.81834E+11,6243.82,93185479
323,2003_BHS,2003,-1.264916676,3.025045263,12.96,5.74474E+11,6123.91,93808309
324,2004_BHS,2004,0.882373745,0.981914037,12.04,5.79543E+11,6094.77,95088518
325,2005_BHS,2005,3.396084205,1.591606181,11.79,5.99225E+11,6263.28,95672699
326,2006_BHS,2006,2.516592217,2.389826274,12.62,6.14305E+11,6237.9,98479471
327,2007_BHS,2007,1.446099912,2.492577949,9.8,6.23188E+11,6181.35,100817501
328,2008_BHS,2008,-2.32364807,4.489559954,11.26,6.08707E+11,5896.46,103232744
329,2009_BHS,2009,-4.175428056,2.062734735,13.38,5.83291E+11,5619.05,103806004
330,2010_BHS,2010,1.538662487,1.344027384,12.31,5.92266E+11,5608.95,105593137
331,2011_BHS,2011,0.613170736,3.198781417,11.48,5.95898E+11,5521.41,107924885
332,2012_BHS,2012,4.520038867,1.97336756,11.73,6.22833E+11,5703.45,109202787
333,2013_BHS,2013,-2.863200815,0.722414785,13.24,6.05E+11,5454.76,110912306
334,2014_BHS,2014,1.846970129,1.513756431,12.26,6.16174E+11,5505.46,111920565
335,2015_BHS,2015,0.997411675,1.861483029,10.38,6.2232E+11,5438.85,114421101
336,2016_BHS,2016,-1.156508113,-0.34637693,13.3,6.15122E+11,5338.27,115228859
337,2017_BHS,2017,3.371398846,1.518207007,9.41,6.35861E+11,5402.82,117690468
338,2018_BHS,2018,2.397955108,2.265863467,9.41,6.51108E+11,5377.66,121076610
339,2019_BHS,2019,-0.838585871,2.491235274,14.19,6.45648E+11,5249.57,122990634
340,2020_BHS,2020,-20.08936649,0.038521098,22.6,5.15942E+11,4130.96,124896150
341,2021_BHS,2021,17.586139,2.904912629,2.3,6.06676E+11,4785.94,126762081
342,2022_BHS,2022,10.87790094,5.605406336,6.2,6.72669E+11,5153.99,130514168
343,2023_BHS,2023,3.048241806,3.05291579,9.4,6.93174E+11,5169.7,134084054
344,2024_BHS,2024,3.378665533,0.409162489,8.44,7.16594E+11,5289.73,135468823
345,2000_BHR,2000,5.300069403,-0.704852953,8.82,1.15764E+12,10103.42,114578861
346,2001_BHR,2001,2.490948753,-1.207571802,10.65,1.18647E+12,10086.7,117627685
347,2002_BHR,2002,3.348550671,-0.495540139,9.07,1.2262E+12,10128.65,121062982
348,2003_BHR,2003,6.296441291,1.593625498,9.96,1.30341E+12,10486.25,124297250
349,2004_BHR,2004,6.980961759,2.352941176,9.89,1.3944E+12,10952.44,127314323
350,2005_BHR,2005,6.768997378,2.586206897,9.12,1.48879E+12,11419.45,130373126
351,2006_BHR,2006,6.46699952,2.007469655,6.9,1.58507E+12,12058.09,131452762
352,2007_BHR,2007,8.293961291,3.256666667,8.32,1.71653E+12,12702.25,135136225
353,2008_BHR,2008,6.24501095,3.526003164,8.8,1.82373E+12,13167.46,138502932
354,2009_BHR,2009,2.539885702,2.795512836,9.23,1.87005E+12,13395.64,139601635
355,2010_BHR,2010,4.334298975,1.961884683,9.55,1.95111E+12,13673.53,142692294
356,2011_BHR,2011,1.928157912,-0.400040697,11,1.98873E+12,13799,144121089
357,2012_BHR,2012,3.80302899,2.7573967,10.43,2.06436E+12,14229.79,145073041
358,2013_BHR,2013,5.292622249,3.300011569,10.54,2.17362E+12,14809.28,146773999
359,2014_BHR,2014,4.308856927,2.647553212,9.67,2.26728E+12,15252.78,148646695
360,2015_BHR,2015,2.507872053,1.848627424,9.04,2.32414E+12,15553.02,149433113
361,2016_BHR,2016,3.814993274,2.786793476,10.01,2.4128E+12,15910.69,151646567
362,2017_BHR,2017,4.953835341,1.386718306,8.69,2.53233E+12,16371.44,154679576
363,2018_BHR,2018,2.05258865,2.08766938,12.41,2.58431E+12,16341.84,158140461
364,2019_BHR,2019,2.052877744,1.005820047,9.13,2.63736E+12,16278.56,162014314
365,2020_BHR,2020,-5.911362952,-2.317706293,13.38,2.48146E+12,15060.06,164770610
366,2021_BHR,2021,4.350040917,-0.606319385,11.77,2.5894E+12,15543.41,166591511
367,2022_BHR,2022,6.180161255,3.625741043,8.91,2.74943E+12,16363.9,168017932
368,2023_BHR,2023,3.878116148,0.074620678,10.87,2.85605E+12,16657.79,171454553
369,2024_BHR,2024,2.603796706,0.91963546,8.74,2.93042E+12,16772.99,174710684
370,2000_BGD,2000,5.293294719,2.208256209,9.42,1.26912E+12,14010,90586518
371,2001_BGD,2001,5.077287775,2.007173742,8.86,1.33355E+12,14616.14,91238438
372,2002_BGD,2002,3.83312394,3.332564933,8.4,1.38467E+12,15088.42,91770366
373,2003_BGD,2003,4.7395674,5.668707734,8.16,1.4503E+12,15571.18,93139862
374,2004_BGD,2004,5.23953291,7.587536385,10.14,1.52629E+12,16078.51,94927079
375,2005_BGD,2005,6.535944939,7.046618162,7.53,1.62604E+12,16711.37,97301648
376,2006_BGD,2006,6.671904986,6.765261171,7.08,1.73453E+12,17664.05,98195564
377,2007_BGD,2007,7.058599354,9.106984969,9.3,1.85697E+12,18523.55,100248908
378,2008_BGD,2008,6.013789757,8.901944895,10.74,1.96864E+12,19524.47,100829314
379,2009_BGD,2009,5.045124799,5.423472362,9.64,2.06796E+12,20381.12,101464467
380,2010_BGD,2010,5.571788185,8.126676392,10.7,2.18318E+12,21038.58,103770400
381,2011_BGD,2011,6.464379125,11.39516516,9.97,2.32431E+12,21898.17,106141779
382,2012_BGD,2012,6.521458779,6.217504221,10,2.47589E+12,23015.86,107573234
383,2013_BGD,2013,6.013605658,7.530406409,10.57,2.62478E+12,24230.26,108326556
384,2014_BGD,2014,6.061059359,6.991638892,10.24,2.78387E+12,25227.37,110351159
385,2015_BGD,2015,6.552639878,6.19428023,9.3,2.96629E+12,26449.1,112150761
386,2016_BGD,2016,7.113478213,5.513525727,9.37,3.17729E+12,27825.24,114187426
387,2017_BGD,2017,6.590249998,5.702070157,6.95,3.38668E+12,29451.64,114991391
388,2018_BGD,2018,7.31941263,5.543621395,6.98,3.63457E+12,31257.93,116276717
389,2019_BGD,2019,7.881915151,5.591996399,6.94,3.92104E+12,32841.68,119392303
390,2020_BGD,2020,3.448017551,5.691074747,9.62,4.05624E+12,33003.86,122902035
391,2021_BGD,2021,6.938679124,5.545654308,9.69,4.33769E+12,34959.93,124076112
392,2022_BGD,2022,7.099828776,7.696954372,8.44,4.64566E+12,36655.12,126739740
393,2023_BGD,2023,5.77511237,9.883503038,9.99,4.91395E+12,38053.39,129133104
394,2024_BGD,2024,4.223259113,10.46574828,11.87,5.12148E+12,39240.17,130516297
395,2000_BRB,2000,4.447189628,2.435813035,10.38,1.67393E+12,11598.99,144316860
396,2001_BRB,2001,-2.365464667,2.577834904,13.9,1.63433E+12,11212.62,145758378
397,2002_BRB,2002,0.787402032,0.125249458,9.73,1.6472E+12,11224.53,146750258
398,2003_BRB,2003,2.175480794,1.619433198,10.76,1.68304E+12,11338.97,148429385
399,2004_BRB,2004,1.411598307,1.394422311,12.2,1.70679E+12,11199.92,152393461
400,2005_BRB,2005,3.955457208,6.082187295,9.72,1.77431E+12,11374.85,155985018
401,2006_BRB,2006,6.070546217,7.307662628,8.45,1.88202E+12,11902.91,158113960
402,2007_BRB,2007,2.079183863,4.034229829,9.12,1.92115E+12,11800.04,162808560
403,2008_BRB,2008,0.633460591,8.108108108,12,1.93332E+12,11566.25,167151606
404,2009_BRB,2009,-5.017275383,3.643861893,15.41,1.83632E+12,10813.3,169820246
405,2010_BRB,2010,-2.217710856,5.824218533,14.6,1.79559E+12,10395.04,172735503
406,2011_BRB,2011,-0.310320188,9.432202402,11.84,1.79002E+12,10085.26,177488761
407,2012_BRB,2012,-3.413908212,4.533347539,14.08,1.72891E+12,9626.21,179604550
408,2013_BRB,2013,-1.771174941,1.81410436,11.73,1.69829E+12,9199.87,184599188
409,2014_BRB,2014,0.752615447,1.769503221,12.15,1.71107E+12,9082.25,188397162
410,2015_BRB,2015,-1.17048019,-1.112789925,11.11,1.69104E+12,8771.33,192792058
411,2016_BRB,2016,1.496506225,1.281928131,12.89,1.71635E+12,8703.32,197206153
412,2017_BRB,2017,0.708386729,4.66018464,10.6,1.72851E+12,8682.56,199078049
413,2018_BRB,2018,-1.276024177,3.673814104,11.36,1.70645E+12,8327.89,204908025
414,2019_BRB,2019,0.227712137,4.100289645,11.86,1.71034E+12,8132.48,210309324
415,2020_BRB,2020,-14.36471193,,20.67,1.46465E+12,6887.27,212660746
416,2021_BRB,2021,-0.096777961,,12.11,1.46323E+12,6771.37,216091523
417,2022_BRB,2022,17.22646268,,3.76,1.7153E+12,7828.39,219112663
418,2023_BRB,2023,2.91435736,9.792070771,10.11,1.76529E+12,7983.97,221103980
419,2024_BRB,2024,2.48226214,-0.44011294,9.79,1.80911E+12,7949.74,227568023
420,2000_BLR,2000,5.800003275,168.6202359,8.4,9.02285E+11,5921.82,152366103
421,2001_BLR,2001,4.725306051,61.13493316,8.16,9.44921E+11,6054.31,156074211
422,2002_BLR,2002,5.045267583,42.53754813,9.29,9.92595E+11,6179.05,160638683
423,2003_BLR,2003,7.043192466,28.39783991,6.77,1.06251E+12,6542.93,162389848
424,2004_BLR,2004,11.44974321,18.10824249,6.35,1.18416E+12,7225.29,163890971
425,2005_BLR,2005,9.400001516,10.33887945,8.62,1.29547E+12,7799.75,166091220
426,2006_BLR,2006,9.99999473,6.997129035,5.99,1.42502E+12,8446.51,168710842
427,2007_BLR,2007,8.600006598,8.426752735,8.53,1.54757E+12,8989.27,172157373
428,2008_BLR,2008,10.19999949,14.83787648,5.57,1.70542E+12,9816.1,173737097
429,2009_BLR,2009,0.199995232,12.94565634,12.85,1.70883E+12,9777.88,174765062
430,2010_BLR,2010,7.750017075,7.735748043,8.02,1.84127E+12,10312.96,178539133
431,2011_BLR,2011,5.549974716,53.22869831,10.45,1.94346E+12,10608.4,183199766
432,2012_BLR,2012,1.707852534,59.21973602,12.62,1.97665E+12,10581.81,186796684
433,2013_BLR,2013,0.9987193,18.31226104,9.95,1.99639E+12,10580.15,188691929
434,2014_BLR,2014,1.651124702,18.11955435,9.4,2.02935E+12,10630,190907878
435,2015_BLR,2015,-3.829570568,13.53448976,15.66,1.95164E+12,10039.41,194397528
436,2016_BLR,2016,-2.526446446,11.83658077,11.75,1.90233E+12,9727.56,195560723
437,2017_BLR,2017,2.532183495,6.031837252,12.47,1.9505E+12,9813.87,198749336
438,2018_BLR,2018,3.149197583,4.872302206,10.45,2.01192E+12,9993.96,201313978
439,2019_BLR,2019,1.446455482,5.59815595,9.87,2.04103E+12,10077.66,202529778
440,2020_BLR,2020,-0.672742919,5.548143575,14.2,2.0273E+12,9721.47,208537976
441,2021_BLR,2021,2.438862102,9.460283896,12.59,2.07674E+12,9907.8,209606421
442,2022_BLR,2022,-4.658395913,15.20967527,15.8,1.98E+12,9252.16,214003544
443,2023_BLR,2023,4.126540072,5.000599031,10,2.0617E+12,9478.8,217506460
444,2024_BLR,2024,4.009848525,5.785319104,10.66,2.14437E+12,9691.98,221252174
445,2000_BEL,2000,3.716705107,2.544517762,8.26,1.76393E+12,20184.91,87388765
446,2001_BEL,2001,1.099603624,2.469258231,12.27,1.78333E+12,20150.98,88498450
447,2002_BEL,2002,1.706894303,1.645214362,11.84,1.81377E+12,20291.09,89387535
448,2003_BEL,2003,1.037955182,1.588964,9.86,1.8326E+12,19919.11,92001924
449,2004_BEL,2004,3.571206719,2.097283112,9.99,1.89804E+12,20190.02,94008950
450,2005_BEL,2005,2.321737929,2.781432637,9.55,1.94211E+12,20121.46,96519324
451,2006_BEL,2006,2.552340873,1.791207701,12.08,1.99168E+12,20184.6,98673215
452,2007_BEL,2007,3.676924625,1.8230563,10.89,2.06491E+12,20344.6,101496784
453,2008_BEL,2008,0.446905131,4.489444205,12.25,2.07414E+12,20085.45,103265809
454,2009_BEL,2009,-1.906441055,-0.053145674,13.24,2.0346E+12,19189.73,106025343
455,2010_BEL,2010,2.710311503,2.189299204,12.37,2.08974E+12,19596.96,106636014
456,2011_BEL,2011,1.931155024,3.532082107,11.74,2.1301E+12,19540.85,109007404
457,2012_BEL,2012,0.215803612,2.839663434,12.53,2.13469E+12,19381.61,110140196
458,2013_BEL,2013,0.305494549,1.11309594,12.45,2.14122E+12,19156.41,111775404
459,2014_BEL,2014,1.765540381,0.340002833,11.75,2.17902E+12,19346.34,112632143
460,2015_BEL,2015,1.474164337,0.561429153,9.46,2.21114E+12,19060.02,116009457
461,2016_BEL,2016,1.19350273,1.973852647,11.03,2.23753E+12,18736.11,119423540
462,2017_BEL,2017,1.474467616,2.12597086,12.39,2.27052E+12,18516.7,122620369
463,2018_BEL,2018,1.877968474,2.053164999,12.01,2.31316E+12,18509.51,124971665
464,2019_BEL,2019,2.442890045,1.43681957,10.4,2.36967E+12,18463.83,128341262
465,2020_BEL,2020,-4.792983908,0.740791812,15.07,2.25609E+12,17350.26,130032265
466,2021_BEL,2021,6.254456865,2.440248511,9.92,2.3972E+12,17982.34,133308577
467,2022_BEL,2022,3.956237976,9.597511729,9.76,2.49204E+12,18238.79,136634005
468,2023_BEL,2023,1.714121955,4.049010776,9.62,2.53476E+12,18091.08,140110774
469,2024_BEL,2024,1.07045413,3.143491365,9.49,2.56189E+12,17950.64,142718547
470,2000_BLZ,2000,12.24061207,3.067439669,5.35,1.16161E+12,207660.39,5593783
471,2001_BLZ,2001,4.993562061,3.651417866,10.29,1.21961E+12,214828.17,5677155
472,2002_BLZ,2002,5.399073207,4.240266607,9.1,1.28546E+12,223143.58,5760688
473,2003_BLZ,2003,9.665226796,2.318082747,6.66,1.4097E+12,242063.08,5823702
474,2004_BLZ,2004,4.780665053,6.394430997,7.9,1.4771E+12,250954.67,5885909
475,2005_BLZ,2005,2.219190537,-1.104310444,11.56,1.50988E+12,251472.7,6004135
476,2006_BLZ,2006,4.511454602,-7.113767713,9.6,1.57799E+12,257541.46,6127143
477,2007_BLZ,2007,3.339397383,2.318082746,11.78,1.63069E+12,262339.28,6215954
478,2008_BLZ,2008,-1.627477764,6.394431003,12.73,1.60415E+12,253512.36,6327699
479,2009_BLZ,2009,-0.446709637,-1.104310449,11.59,1.59698E+12,250964.19,6363394
480,2010_BLZ,2010,1.417410992,0.917977379,10.89,1.61962E+12,250882.37,6455694
481,2011_BLZ,2011,-0.130071123,1.602056156,12.2,1.61751E+12,245762.61,6581608
482,2012_BLZ,2012,3.943893218,1.300580745,11.09,1.68131E+12,250397.78,6714541
483,2013_BLZ,2013,4.066465616,0.509747769,10.84,1.74968E+12,254144.02,6884584
484,2014_BLZ,2014,3.892260672,1.201399645,8.13,1.81778E+12,256622.63,7083466
485,2015_BLZ,2015,2.760260274,-0.861584009,8.65,1.86795E+12,261122.42,7153553
486,2016_BLZ,2016,-0.018741496,0.663427168,13.6,1.8676E+12,255656.91,7305115
487,2017_BLZ,2017,-1.833237291,1.147653393,14.62,1.83337E+12,248218.1,7386107
488,2018_BLZ,2018,0.822068593,0.269982623,13.33,1.84844E+12,248640.8,7434166
489,2019_BLZ,2019,4.2565871,0.187069385,8.28,1.92712E+12,255698.19,7536688
490,2020_BLZ,2020,-13.52289971,0.121434645,17.79,1.66652E+12,217392.79,7665918
491,2021_BLZ,2021,17.98992441,3.235636592,2.23,1.96632E+12,253429.56,7758842
492,2022_BLZ,2022,9.250513295,6.276893194,7.53,2.14821E+12,270100.16,7953400
493,2023_BLZ,2023,0.500127942,4.389840175,12.19,2.15896E+12,268024.93,8055066
494,2024_BLZ,2024,3.50466435,3.28955986,9.34,2.23462E+12,271206.65,8239558
495,2000_BEN,2000,5.857714205,4.165404423,7.56,4.42447E+11,4046.72,109334895
496,2001_BEN,2001,5.333135706,3.984295478,10.06,4.66044E+11,4222.3,110376718
497,2002_BEN,2002,4.643030871,2.489162355,9.78,4.87682E+11,4376.61,111429266
498,2003_BEN,2003,3.443576776,1.487242461,8.71,5.04476E+11,4426.72,113961625
499,2004_BEN,2004,4.429684554,0.873890831,8.81,5.26823E+11,4535.8,116147729
500,2005_BEN,2005,1.713164564,5.364520858,11.08,5.35848E+11,4483.16,119524512
501,2006_BEN,2006,3.943738828,3.782176965,10.23,5.5698E+11,4545.65,122530531
502,2007_BEN,2007,5.986349322,1.298068133,9.54,5.90323E+11,4788.62,123276168
503,2008_BEN,2008,4.896577084,7.947298761,9.96,6.19229E+11,4882.56,126824683
504,2009_BEN,2009,2.319292139,0.896072356,12.38,6.33591E+11,4871.67,130056140
505,2010_BEN,2010,2.114064726,2.207835325,9.79,6.46985E+11,4921.98,131448000
506,2011_BEN,2011,2.963752919,2.704239077,10.16,6.6616E+11,4967.15,134113046
507,2012_BEN,2012,4.811223316,6.744682533,11.19,6.98211E+11,5074.22,137599520
508,2013_BEN,2013,7.191433721,0.428888889,7.35,7.48422E+11,5364.91,139503283
509,2014_BEN,2014,6.357679098,-0.548757551,7.92,7.96004E+11,5569.46,142922946
510,2015_BEN,2015,1.77815106,0.218785924,10.81,8.10158E+11,5527.19,146576823
511,2016_BEN,2016,3.339673426,-0.793310146,8.71,8.37215E+11,5590.53,149755890
512,2017_BEN,2017,5.671561952,0.043264856,8.97,8.84698E+11,5788.38,152840335
513,2018_BEN,2018,6.697253622,0.919170718,7.32,9.43949E+11,6056.93,155845973
514,2019_BEN,2019,6.865686628,0.732849371,10.02,1.00876E+12,6324.65,159496173
515,2020_BEN,2020,3.8487924,3.022721197,8.46,1.04758E+12,6500.35,161157883
516,2021_BEN,2021,7.155451646,1.733539627,8.99,1.12254E+12,6926.75,162058911
517,2022_BEN,2022,6.252947054,1.350778636,9.06,1.19273E+12,7214.31,165328830
518,2023_BEN,2023,6.352777385,2.738700784,8.39,1.2685E+12,7590.65,167114163
519,2024_BEN,2024,7.453115662,1.160930896,8.26,1.36305E+12,7997.54,170433369
520,2000_BMU,2000,9.317156411,,5.89,5.85354E+11,130840.8,4473785
521,2001_BMU,2001,7.222435538,,8.01,6.2763E+11,137219.9,4573902
522,2002_BMU,2002,-1.477790598,,13.61,6.18355E+11,133101.72,4645735
523,2003_BMU,2003,3.410706677,,12.26,6.39446E+11,134637.54,4749386
524,2004_BMU,2004,2.321267223,,9.26,6.54289E+11,136641.04,4788377
525,2005_BMU,2005,1.674206114,,11.48,6.65243E+11,135790.77,4899029
526,2006_BMU,2006,5.54386638,,7.55,7.02123E+11,141639.83,4957103
527,2007_BMU,2007,3.345139709,,11.9,7.2561E+11,145339.94,4992504
528,2008_BMU,2008,-1.865955826,,12.23,7.12071E+11,141244.24,5041414
529,2009_BMU,2009,-5.626697711,,14.23,6.72005E+11,131890.06,5095187
530,2010_BMU,2010,-2.502878289,,13.33,6.55185E+11,127728.68,5129506
531,2011_BMU,2011,-3.742744317,,15.07,6.30663E+11,122131.03,5163825
532,2012_BMU,2012,-5.305299107,,14.81,5.97205E+11,114411.08,5219815
533,2013_BMU,2013,-0.279708545,,12.74,5.95534E+11,111091.37,5360760
534,2014_BMU,2014,-3.701067594,,13.15,5.73493E+11,105054.79,5458990
535,2015_BMU,2015,0.7755297,,12.29,5.77941E+11,104477.35,5531732
536,2016_BMU,2016,-0.657206304,,12.98,5.74142E+11,100782.03,5696873
537,2017_BMU,2017,3.611419837,,11.12,5.94877E+11,102480.24,5804798
538,2018_BMU,2018,-0.4328013,,10.46,5.92303E+11,100367.58,5901333
539,2019_BMU,2019,0.307106461,,13.68,5.94122E+11,98793.07,6013797
540,2020_BMU,2020,-6.827573035,,16.17,5.53557E+11,91192.29,6070222
541,2021_BMU,2021,4.607429171,,9.84,5.79062E+11,94447.23,6131066
542,2022_BMU,2022,6.476225712,,8.56,6.16564E+11,99823.46,6176539
543,2023_BMU,2023,4.917215573,,8.93,6.46881E+11,102286.92,6324184
544,2024_BMU,2024,5.972532601,,10.2,6.85517E+11,106101.82,6460930
545,2000_BTN,2000,3.355068382,4.012120811,9.26,1.45095E+12,13148.34,110352530
546,2001_BTN,2001,7.328374357,3.414789461,6.95,1.55728E+12,13903.59,112005931
547,2002_BTN,2002,10.44377972,2.455357143,8.49,1.71992E+12,14911.12,115345062
548,2003_BTN,2003,7.786560409,2.572308617,9.47,1.85385E+12,15780.26,117478822
549,2004_BTN,2004,5.157257362,4.105936983,9.92,1.94945E+12,16300.3,119596254
550,2005_BTN,2005,6.935071468,5.312631046,9.55,2.08465E+12,17305.65,120460709
551,2006_BTN,2006,5.640805154,5.00045438,10.48,2.20224E+12,18133.26,121447624
552,2007_BTN,2007,16.10478365,5.156111388,4.78,2.55691E+12,20549.09,124429249
553,2008_BTN,2008,4.529448777,8.327160494,8.95,2.67272E+12,21353.78,125163880
554,2009_BTN,2009,7.667492386,4.361122191,7.61,2.87765E+12,22727.93,126613004
555,2010_BTN,2010,11.93187384,7.036383161,7.78,3.22101E+12,25258.17,127523487
556,2011_BTN,2011,8.489258484,8.848985699,6.98,3.49445E+12,26895.55,129926674
557,2012_BTN,2012,5.164820127,10.91965694,9.21,3.67493E+12,27868.73,131865770
558,2013_BTN,2013,1.736340395,8.776383453,11.19,3.73874E+12,27796.29,134505045
559,2014_BTN,2014,5.881085507,8.271060939,9.05,3.95862E+12,28629.81,138269141
560,2015_BTN,2015,6.660801289,4.548143951,10.08,4.2223E+12,29653.01,142390108
561,2016_BTN,2016,8.475943392,3.219886894,9.48,4.58017E+12,31841.2,143844304
562,2017_BTN,2017,2.086845227,4.95508367,12.23,4.67576E+12,32250.6,144981992
563,2018_BTN,2018,3.501871857,2.723963862,11.76,4.8395E+12,32902.38,147086490
564,2019_BTN,2019,5.755148512,2.726430374,10.35,5.11802E+12,33891.02,151013908
565,2020_BTN,2020,-10.21839742,5.629365226,16.33,4.59504E+12,29692.98,154751617
566,2021_BTN,2021,4.421367389,7.346814405,9.4,4.7982E+12,30789.58,155838435
567,2022_BTN,2022,5.213867838,5.639166714,10.17,5.04837E+12,32095.2,157293672
568,2023_BTN,2023,4.632157045,4.229344199,11.59,5.28222E+12,33129.59,159441122
569,2024_BTN,2024,,2.761315696,5.93,5.46538E+12,33572.51,162793261
570,2000_BOL,2000,2.507810809,4.608229989,12.44,1.54104E+12,47885.17,32181906
571,2001_BOL,2001,1.683799127,1.589653779,11.58,1.56698E+12,47869.23,32734680
572,2002_BOL,2002,2.485565738,0.928258852,9.46,1.60593E+12,47903.61,33524248
573,2003_BOL,2003,2.711339837,3.337274997,10.24,1.64947E+12,48353.15,34113073
574,2004_BOL,2004,4.173295589,4.437380801,9.38,1.71831E+12,49938.64,34408470
575,2005_BOL,2005,4.421433127,5.393231069,7.89,1.79429E+12,51799.36,34639155
576,2006_BOL,2006,4.797008824,4.282396048,11.45,1.88036E+12,53833.11,34929402
577,2007_BOL,2007,4.564384269,8.705609236,11.58,1.96619E+12,55254.88,35583918
578,2008_BOL,2008,6.148497875,14.00681077,8.17,2.08708E+12,57739.22,36146587
579,2009_BOL,2009,3.356999574,3.346454201,10.08,2.15714E+12,58642.28,36784702
580,2010_BOL,2010,4.126722591,2.503276058,10.5,2.24616E+12,60599.21,37065797
581,2011_BOL,2011,5.204092443,9.884464198,9.88,2.36305E+12,63096.59,37451316
582,2012_BOL,2012,5.122275581,4.515602914,8.05,2.48409E+12,64948.09,38247345
583,2013_BOL,2013,6.796011428,5.736400237,9.73,2.65291E+12,68911.72,38497243
584,2014_BOL,2014,5.460569506,5.766600746,7.5,2.79778E+12,71495.38,39132256
585,2015_BOL,2015,4.85718718,4.059610411,7.8,2.93367E+12,72793.58,40301201
586,2016_BOL,2016,4.263920864,3.623214318,11.8,3.05876E+12,74236.34,41202976
587,2017_BOL,2017,4.195206334,2.822758055,8.47,3.18708E+12,76510.65,41655364
588,2018_BOL,2018,2.868084048,2.272059872,9.78,3.27849E+12,78077.72,41990049
589,2019_BOL,2019,1.506721027,1.83954505,12.02,3.32788E+12,78662.11,42306073
590,2020_BOL,2020,-12.71946901,0.940742153,18.4,2.9046E+12,68209.44,42583486
591,2021_BOL,2021,10.02904888,0.737383721,8.24,3.1959E+12,72870.11,43857474
